BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	10.45	35.64	35.64
0.16	20.33	46.77	46.77
0.00	100.00	100.00	100.00
0.00	16.20	42.35	42.35
0.23	30.13	58.91	58.91
0.22	28.92	62.58	62.58
0.00	9.65	39.39	39.39
0.00	28.14	54.46	54.46
0.00	13.16	38.91	38.91
0.00	10.71	36.06	36.06
0.00	70.71	84.34	84.34
0.23	25.49	47.44	47.44
0.34	45.24	48.82	48.82
0.31	40.07	56.15	56.15
0.00	13.35	54.23	54.23
0.66	68.59	78.11	78.11
0.67	70.06	79.95	79.95
0.59	58.11	71.04	71.04
0.00	4.41	33.84	33.84
0.30	22.74	42.99	42.99
0.46	43.44	72.00	72.00
0.00	25.21	43.85	43.85
0.52	55.22	72.94	72.94
0.65	65.49	78.37	78.37
0.00	13.78	46.16	46.16
0.37	43.36	67.86	67.86
0.23	25.79	61.04	61.04
0.12	18.23	39.50	39.50
0.47	45.99	69.81	69.81
0.00	18.95	45.52	45.52
0.30	35.41	58.08	58.08
0.43	43.86	74.99	74.99
0.32	37.16	65.80	65.80
0.00	7.30	36.27	36.27
0.00	32.30	61.96	61.96
0.46	52.75	67.21	67.21
0.38	39.70	67.19	67.19
0.00	27.02	55.83	55.83
0.91	93.06	94.36	94.36
0.33	52.61	66.02	66.02
0.00	7.98	43.67	43.67
0.30	34.67	52.59	52.59
0.00	14.76	43.91	43.91
0.18	22.79	38.32	38.32
0.00	21.42	57.09	57.09
0.32	39.60	55.54	55.54
0.00	17.46	50.51	50.51
0.23	27.08	50.72	50.72
0.47	65.33	73.65	73.65
0.27	31.50	58.72	58.72
0.35	39.90	61.61	61.61
0.00	22.72	35.77	35.77
0.50	48.22	65.31	65.31
0.19	21.19	68.19	68.19
0.17	28.69	53.43	53.43
0.22	27.15	51.20	51.20
0.26	37.40	45.68	45.68
0.34	32.64	54.41	54.41
0.32	47.25	66.68	66.68
0.00	16.23	41.44	41.44
0.17	20.35	49.45	49.45
0.00	36.19	68.51	68.51
0.00	8.42	41.64	41.64
0.18	38.28	56.62	56.62
0.00	17.08	46.54	46.54
0.26	35.08	55.92	55.92
0.00	9.59	46.63	46.63
0.35	53.03	64.03	64.03
0.18	37.87	56.97	56.97
0.80	83.60	75.00	75.00
0.37	46.21	57.64	57.64
0.30	29.96	60.63	60.63
0.43	45.31	60.09	60.09
0.15	28.18	39.20	39.20
0.35	43.53	78.58	78.58
0.52	56.03	72.48	72.48
0.74	74.83	85.66	85.66
0.00	12.87	58.01	58.01
0.00	12.17	54.28	54.28
0.00	5.81	47.73	47.73
0.21	22.74	58.87	58.87
0.36	41.21	55.31	55.31
0.33	35.34	65.80	65.80
0.32	41.21	66.08	66.08
0.42	52.16	60.16	60.16
0.00	27.05	62.15	62.15
0.58	61.70	71.10	71.10
0.27	32.31	65.27	65.27
