BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.20	25.75	61.74	61.74
0.00	55.03	62.09	62.09
0.00	27.50	54.48	54.48
0.00	12.11	35.94	35.94
1.00	100.00	100.00	100.00
0.00	70.71	84.34	84.34
0.62	65.26	69.68	69.68
0.19	19.76	33.60	33.60
0.40	45.06	56.60	56.60
1.00	100.00	100.00	100.00
0.94	98.29	90.36	90.36
0.57	61.42	82.37	82.37
0.61	61.10	71.34	71.34
0.00	8.39	42.46	42.46
0.00	4.41	35.88	35.88
0.63	54.93	75.06	75.06
0.79	81.33	84.31	84.31
0.67	68.27	74.99	74.99
0.80	82.66	85.95	85.95
0.00	11.13	45.79	45.79
0.64	67.87	79.33	79.33
0.31	37.60	51.02	51.02
0.28	33.31	64.19	64.19
0.58	60.76	72.55	72.55
0.00	13.17	49.64	49.64
0.28	28.12	57.43	57.43
0.62	62.53	83.99	83.99
0.79	76.25	79.93	79.93
0.00	12.61	42.32	42.32
0.00	36.49	60.44	60.44
0.29	33.54	64.50	64.50
0.21	30.03	55.00	55.00
0.00	16.79	54.59	54.59
0.65	70.21	83.56	83.56
0.52	62.14	69.86	69.86
0.37	43.44	57.18	57.18
0.45	54.13	61.20	61.20
0.23	30.88	55.12	55.12
0.19	24.12	40.08	40.08
0.00	21.93	55.63	55.63
0.56	64.04	64.97	64.97
0.00	11.29	40.82	40.82
0.18	19.17	44.69	44.69
0.59	69.43	74.86	74.86
0.23	28.56	58.30	58.30
0.40	47.32	62.63	62.63
0.00	6.10	38.12	38.12
0.26	28.23	63.78	63.78
0.24	42.47	64.39	64.39
0.21	32.66	53.70	53.70
0.31	39.07	57.40	57.40
0.20	33.17	43.25	43.25
0.23	22.31	53.32	53.32
0.34	44.50	57.78	57.78
0.00	28.25	42.56	42.56
0.48	52.48	63.94	63.94
0.00	36.19	70.84	70.84
0.16	24.00	42.44	42.44
0.27	51.85	59.33	59.33
0.23	31.45	48.54	48.54
0.30	39.28	54.10	54.10
0.00	6.10	45.99	45.99
