BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.29	30.09	58.64	58.33
0.37	44.90	62.78	51.06
0.00	12.07	50.66	66.67
0.34	41.58	64.85	42.11
0.61	62.99	78.11	29.63
0.69	68.59	73.17	30.77
0.46	46.48	69.24	51.28
0.00	9.24	55.20	75.00
0.46	61.66	71.39	46.43
0.25	38.42	73.15	60.87
0.19	24.49	52.87	66.67
0.53	65.28	64.58	43.75
0.38	52.57	73.67	37.21
0.21	31.54	44.67	72.73
0.00	44.12	70.53	26.67
0.00	11.43	38.52	76.92
0.00	10.71	51.61	128.57
0.27	28.80	76.13	40.91
0.35	38.05	47.35	51.61
0.62	61.69	76.75	25.81
0.27	34.04	56.19	58.33
0.60	63.38	74.75	25.00
0.66	70.64	79.49	28.99
0.50	58.18	74.14	44.16
0.00	24.84	19.22	66.67
0.36	44.22	58.48	51.43
0.00	35.64	73.62	26.67
0.30	33.46	61.27	61.79
0.29	27.09	47.08	36.36
0.27	26.61	64.89	50.00
0.00	27.75	54.66	61.90
1.00	100.00	100.00	0.00
0.44	51.18	73.55	21.43
0.74	79.11	84.50	9.09
0.44	63.12	70.05	45.45
0.42	43.67	78.22	44.44
0.00	8.12	38.82	125.00
0.00	26.45	37.62	62.50
0.20	31.62	50.53	54.84
0.09	13.53	44.52	72.22
0.06	9.98	39.11	77.63
0.06	13.53	44.37	79.37
0.13	17.62	44.89	75.76
0.17	22.73	50.78	88.46
0.11	16.04	42.42	67.89
0.00	11.36	45.02	76.47
0.27	35.71	55.44	53.06
0.00	6.52	40.57	90.67
0.00	9.52	27.34	76.47
0.74	74.19	84.09	8.70
0.71	73.19	76.14	25.40
0.50	52.12	71.14	30.43
0.40	49.03	72.08	44.90
0.64	68.99	77.44	29.41
0.56	56.72	82.86	22.73
0.35	39.44	71.06	35.29
0.55	57.29	72.48	43.48
0.59	58.80	74.91	28.57
0.54	58.81	78.67	31.37
0.00	14.98	39.82	74.07
0.20	29.82	43.65	63.41
0.00	32.38	56.63	95.65
0.49	76.60	61.55	51.85
0.00	20.13	39.26	65.00
0.43	47.45	67.76	54.55
0.00	18.37	66.35	72.00
0.00	11.99	62.75	82.35
0.00	27.97	77.88	50.00
0.00	22.49	63.72	62.50
0.54	61.21	81.73	25.64
0.00	20.11	59.12	68.97
0.46	47.45	59.24	56.25
0.00	10.39	51.66	73.68
0.61	66.10	72.48	35.56
0.00	19.10	68.79	56.00
0.00	4.20	22.78	163.64
0.00	9.88	29.80	85.71
0.18	31.02	54.35	51.85
0.24	29.74	46.94	42.42
0.21	27.37	52.29	64.41
0.00	3.93	28.59	95.24
0.00	4.88	42.03	93.88
0.32	30.30	54.97	51.28
0.35	41.23	60.87	56.25
0.00	5.98	39.24	96.77
0.23	34.89	54.95	65.12
0.00	8.17	26.66	76.19
0.60	60.04	74.62	28.57
0.65	67.76	67.95	30.77
0.15	20.02	50.98	77.78
0.45	50.67	66.14	40.00
0.19	25.52	52.84	59.70
0.00	16.26	33.25	64.86
0.19	25.17	44.42	70.83
0.00	23.87	51.89	74.42
0.54	64.35	82.98	20.00
0.45	66.06	64.23	44.44
0.00	5.40	36.20	83.87
0.00	16.40	31.88	64.71
0.00	5.81	28.81	100.00
0.84	88.91	81.92	11.76
0.00	30.38	62.76	48.65
0.57	55.29	72.32	35.29
0.22	26.92	70.37	61.54
0.45	49.04	64.26	39.13
0.43	44.88	68.64	46.51
0.38	47.95	55.08	57.14
0.26	24.64	45.10	56.00
0.45	50.51	64.83	46.15
0.00	5.82	46.03	95.65
0.70	66.06	63.22	28.57
0.00	17.10	50.94	70.83
0.36	45.39	65.19	41.03
0.16	20.98	43.89	66.67
0.33	37.28	67.01	54.55
0.00	16.54	68.96	85.71
0.36	36.26	71.64	46.15
0.00	22.51	61.61	66.67
0.00	16.26	54.58	85.71
0.00	5.42	44.43	93.75
0.50	64.23	70.31	30.30
0.38	39.46	73.73	45.45
0.12	19.59	47.37	100.00
0.00	11.87	50.31	63.16
0.39	48.96	71.57	51.95
0.14	23.58	62.31	64.20
0.35	39.33	66.55	51.85
0.24	31.05	59.16	69.23
0.32	37.16	65.62	44.44
0.19	20.34	34.54	65.00
0.51	52.80	71.14	29.79
0.46	46.80	73.80	36.84
0.30	38.85	56.09	63.83
0.00	16.06	38.40	100.00
0.67	75.51	79.54	13.04
0.43	52.92	73.83	51.35
0.00	19.21	49.79	72.73
