BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	27.78	77.63	77.63
0.00	17.97	62.70	62.70
0.35	38.72	72.49	72.49
0.42	48.68	58.74	58.74
0.27	28.85	57.92	57.92
0.11	16.67	53.24	53.24
0.00	19.35	54.74	54.74
0.36	39.83	59.70	59.70
0.57	64.19	69.24	69.24
0.38	53.23	78.33	78.33
0.58	58.39	73.95	73.95
0.39	45.69	75.69	75.69
0.46	58.47	69.02	69.02
0.48	55.02	70.01	70.01
0.00	21.04	65.90	65.90
0.00	38.79	54.72	54.72
0.00	8.59	37.76	37.76
0.19	35.14	54.68	54.68
0.41	45.05	64.00	64.00
0.38	38.74	59.08	59.08
0.25	34.12	68.28	68.28
0.30	33.47	50.48	50.48
0.44	47.50	63.99	63.99
0.43	46.84	48.86	48.86
0.25	30.33	64.09	64.09
0.24	34.00	72.97	72.97
0.59	67.56	71.64	71.64
0.34	41.23	57.57	57.57
0.27	40.19	44.78	44.78
0.00	14.38	64.55	64.55
0.22	26.10	74.21	74.21
0.00	15.73	40.20	40.20
0.54	58.28	64.80	64.80
0.14	20.92	49.11	49.11
0.40	36.17	71.47	71.47
0.58	64.81	63.55	63.55
0.78	79.71	90.93	90.93
0.00	23.43	45.71	45.71
0.60	65.82	83.91	83.91
0.72	76.40	83.81	83.81
0.29	37.87	60.41	60.41
0.21	19.55	60.41	60.41
0.43	46.39	59.94	59.94
0.26	40.26	67.83	67.83
0.58	59.76	64.71	64.71
0.29	35.71	60.83	60.83
0.40	49.23	58.02	58.02
0.48	57.58	81.03	81.03
0.39	48.14	65.34	65.34
0.00	20.86	74.48	74.48
0.00	20.16	31.10	31.10
0.33	33.82	63.64	63.64
0.46	57.37	58.73	58.73
0.85	87.62	92.37	92.37
0.00	22.09	55.28	55.28
0.37	42.17	59.79	59.79
0.41	49.47	64.18	64.18
0.23	30.09	45.60	45.60
0.53	54.37	64.26	64.26
0.30	43.53	72.53	72.53
0.00	19.86	55.85	55.85
0.18	16.66	53.08	53.08
0.00	18.45	40.23	40.23
0.00	10.41	41.20	41.20
0.16	28.09	56.36	56.36
0.00	21.40	59.33	59.33
0.00	14.58	43.76	43.76
0.38	40.71	53.80	53.80
0.00	18.75	53.28	53.28
0.51	49.28	62.04	62.04
0.80	77.72	68.49	68.49
0.30	29.98	72.33	72.33
0.00	14.00	51.49	51.49
0.00	19.41	49.22	49.22
0.00	25.76	56.09	56.09
0.78	85.79	77.49	77.49
0.31	42.67	56.37	56.37
1.00	100.00	100.00	100.00
0.76	77.66	70.08	70.08
0.00	10.60	44.58	44.58
0.40	42.36	64.59	64.59
0.46	62.29	83.93	83.93
0.47	54.52	81.85	81.85
0.31	34.90	54.88	54.88
0.13	18.10	51.91	51.91
0.00	16.92	44.34	44.34
0.65	63.82	70.72	70.72
0.00	8.52	48.10	48.10
