BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.49	50.72	60.35	51.85
0.20	30.26	57.12	74.29
0.46	57.07	53.99	45.00
0.52	58.44	75.71	23.81
0.34	46.03	66.84	37.29
0.41	58.28	66.79	68.75
0.23	29.74	45.54	56.60
0.72	83.94	95.44	14.29
0.41	54.17	63.81	48.57
0.24	43.10	54.98	57.58
0.41	48.87	61.92	48.98
0.49	54.46	77.95	34.29
0.43	48.63	66.83	52.63
0.38	36.72	66.35	78.26
0.44	55.42	80.99	56.60
0.36	39.43	66.61	45.28
0.40	56.96	74.03	48.65
0.31	35.52	61.35	69.77
0.33	48.15	69.30	28.57
0.00	23.46	52.12	66.67
0.59	61.94	72.45	33.96
0.30	26.80	52.39	82.76
0.37	40.21	58.82	51.43
0.27	26.66	54.91	53.57
0.36	42.12	69.12	37.04
0.36	45.94	57.65	51.16
0.23	30.50	44.65	61.11
0.39	36.60	67.70	33.33
0.17	19.53	53.56	66.67
0.45	53.11	66.26	37.50
0.40	50.62	66.93	27.59
0.47	54.39	66.02	31.25
0.64	72.65	83.33	13.79
0.25	35.27	73.60	52.38
0.44	47.47	54.28	27.27
0.58	70.77	88.28	19.35
0.24	29.11	46.92	57.14
0.27	42.05	63.47	27.91
0.00	29.08	68.14	68.57
0.25	37.90	70.63	54.24
0.15	15.37	64.46	55.17
0.68	69.88	81.59	29.41
0.96	96.22	86.01	12.50
0.40	56.48	65.12	42.86
0.42	50.00	66.33	37.50
0.81	83.89	86.28	17.14
0.49	54.61	77.54	43.14
0.31	39.63	68.43	56.41
0.23	28.16	54.32	68.00
0.57	53.32	72.68	36.36
0.50	53.42	65.34	33.33
0.61	72.41	86.66	30.93
0.40	38.21	71.25	41.38
0.59	68.66	84.27	34.04
0.63	64.64	81.83	32.00
0.26	39.52	64.21	62.22
0.37	44.92	62.90	45.98
0.00	25.46	57.57	64.62
0.66	64.71	83.70	19.61
0.69	68.17	77.64	19.23
0.49	53.64	66.59	47.22
0.22	32.19	61.12	39.51
0.52	61.48	79.65	30.30
0.57	62.57	75.24	36.00
