BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	12.07	50.66	66.67
0.00	10.14	43.74	73.68
0.68	69.47	77.44	39.51
0.52	54.95	71.49	35.90
0.45	51.19	59.76	41.03
0.16	25.50	52.46	71.43
0.40	57.22	70.62	48.21
0.53	66.73	74.26	34.78
0.38	36.62	75.17	66.67
0.62	74.85	71.89	25.00
0.40	57.83	71.72	41.86
0.29	32.20	61.77	54.55
0.00	12.55	55.24	66.67
0.00	11.86	39.73	82.05
0.00	12.26	49.97	121.43
0.28	38.43	69.27	59.09
0.00	5.13	36.10	90.32
0.40	41.91	71.43	51.61
0.25	38.67	58.89	62.50
0.60	63.31	74.72	25.00
0.66	69.74	83.03	23.19
0.51	57.06	74.16	46.75
0.00	19.00	11.65	66.67
0.41	45.02	56.94	51.43
0.00	25.85	58.33	40.00
0.42	44.40	66.51	50.41
0.00	27.09	54.42	45.45
0.31	30.75	62.28	45.00
0.31	41.39	67.80	42.86
1.00	100.00	100.00	0.00
0.44	51.18	73.06	28.57
0.70	75.39	74.26	18.18
0.56	71.94	73.75	27.27
0.47	48.33	65.87	44.44
0.00	9.65	48.84	100.00
0.00	26.45	37.13	62.50
0.00	16.45	44.83	70.97
0.25	27.19	55.39	63.89
0.13	21.27	55.10	64.47
0.14	19.20	48.20	74.60
0.21	24.12	50.52	66.67
0.18	25.05	54.63	80.77
0.13	21.07	51.28	66.97
0.21	28.76	54.90	62.75
0.25	34.49	57.15	57.14
0.07	10.52	50.63	84.00
0.00	13.11	29.50	76.47
0.61	61.15	87.58	26.09
0.40	51.60	65.06	44.44
0.45	46.02	67.96	39.13
0.58	62.83	77.70	32.65
0.67	67.26	76.85	29.41
0.86	87.11	89.73	13.64
0.35	39.44	71.06	35.29
0.38	36.72	61.47	60.87
0.66	70.90	78.76	24.49
0.65	69.27	87.42	19.61
0.00	14.25	41.82	66.67
0.15	22.75	37.37	73.17
0.00	15.99	24.14	113.04
0.00	51.78	60.06	51.85
0.21	27.91	49.26	45.00
0.37	44.48	61.69	54.55
0.00	9.62	43.51	64.00
0.00	10.55	66.51	94.12
0.00	18.69	58.72	90.00
0.15	23.37	55.02	66.67
0.40	50.76	82.88	25.64
0.00	9.42	48.26	75.86
0.42	48.09	68.39	43.75
0.00	23.00	59.37	63.16
0.46	52.62	67.14	44.44
0.00	19.10	64.81	56.00
0.00	6.57	32.89	127.27
0.00	10.93	29.12	85.71
0.20	32.72	54.03	48.15
0.29	34.11	53.16	42.42
0.31	37.21	61.60	54.24
0.00	3.46	32.64	114.29
0.00	13.52	46.59	89.80
0.00	27.03	56.67	61.54
0.44	48.88	65.57	53.12
0.00	6.48	48.74	90.32
0.46	54.76	62.28	51.16
0.00	8.05	33.33	76.19
0.79	81.37	90.23	12.24
0.64	66.90	66.44	35.90
0.16	21.69	52.81	77.78
0.39	54.68	77.79	48.00
0.30	35.86	63.38	44.78
0.17	23.15	39.32	59.46
0.31	39.51	52.31	75.00
0.21	35.22	54.77	69.77
0.00	27.78	74.31	40.00
0.24	32.24	58.80	59.26
0.00	5.75	37.98	77.42
0.00	18.78	35.93	52.94
0.20	35.71	44.85	60.00
0.39	54.52	86.01	11.76
0.27	42.04	62.60	37.84
0.59	61.19	87.38	27.45
0.23	26.92	69.59	61.54
0.49	57.14	66.88	34.78
0.00	16.97	57.09	69.77
0.36	43.77	55.56	60.71
0.38	35.66	59.43	48.00
0.57	61.45	65.34	46.15
0.28	27.90	67.21	34.78
0.63	59.23	66.37	35.71
0.00	19.08	64.72	62.50
0.45	52.72	72.44	41.03
0.15	20.98	43.31	66.67
0.39	44.78	64.78	48.48
0.00	14.38	59.54	95.24
0.34	36.07	64.00	50.00
0.25	37.42	56.30	50.00
0.00	25.45	60.59	76.19
0.00	10.66	47.40	81.25
0.27	49.60	73.86	36.36
0.50	55.43	71.73	45.45
0.26	32.74	58.46	76.19
0.00	11.87	56.11	63.16
0.41	44.82	66.12	51.95
0.25	34.85	63.08	64.20
0.40	45.78	69.00	46.30
0.44	47.03	58.87	53.85
0.37	44.69	71.11	34.92
0.15	15.69	32.08	75.00
0.40	43.66	67.44	34.04
0.66	69.08	81.10	26.32
0.28	34.94	48.64	59.57
0.00	18.39	58.59	72.73
0.67	75.51	79.54	13.04
0.49	58.18	77.21	43.24
0.00	29.15	53.56	63.64
