BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.22	37.68	52.94	68.18
0.28	41.66	62.41	54.90
0.17	23.71	54.94	55.32
0.30	29.98	62.99	41.86
0.23	23.44	60.56	64.29
0.21	22.10	56.63	62.50
0.00	7.00	34.49	64.52
0.21	23.48	35.06	66.67
0.17	23.29	38.90	65.12
0.35	38.60	47.59	61.39
0.35	40.79	51.53	61.82
0.49	62.68	65.79	44.44
0.16	33.31	47.73	64.00
0.54	55.23	77.67	31.82
0.57	64.35	76.80	31.58
0.26	30.97	49.44	65.38
0.28	31.33	50.97	55.38
0.22	29.80	59.39	60.00
0.00	21.20	48.01	47.62
0.25	23.76	59.16	51.43
0.12	15.44	60.64	58.18
0.00	20.84	51.11	66.67
0.29	31.70	60.34	51.52
0.32	32.14	71.23	45.00
0.20	23.82	58.25	86.96
0.00	12.18	47.46	70.37
0.18	19.54	50.43	78.26
0.36	43.49	60.74	60.47
0.14	27.20	49.57	73.47
0.45	49.58	66.67	34.48
0.42	45.85	72.72	42.55
0.09	11.51	47.60	76.74
0.00	9.98	36.42	63.64
0.00	5.42	34.64	93.33
0.22	32.14	55.77	78.79
0.00	4.97	27.50	87.18
0.00	16.32	37.20	72.22
0.67	67.17	81.96	20.00
0.21	22.05	51.97	66.67
0.17	21.11	60.07	57.14
0.66	73.49	83.94	9.09
0.00	20.56	64.52	60.00
0.28	32.59	51.03	64.29
0.00	39.76	85.07	57.14
0.00	18.00	46.16	68.97
0.00	11.20	42.88	64.29
0.00	9.26	36.20	112.50
0.00	100.00	100.00	0.00
0.23	35.42	46.73	43.75
0.23	28.17	45.52	65.00
0.00	6.78	41.48	72.73
0.00	42.73	43.01	25.00
0.76	81.54	88.76	7.69
0.00	10.45	35.64	82.76
0.16	20.33	46.77	75.00
0.00	100.00	100.00	0.00
0.00	16.20	42.35	75.00
0.23	30.13	58.91	46.67
0.22	28.92	62.58	73.68
0.00	9.65	39.39	133.33
0.00	28.14	54.46	56.00
0.00	13.16	38.91	78.79
0.00	10.71	36.06	66.67
0.00	70.71	84.34	25.00
0.23	25.49	47.44	55.17
0.34	45.24	48.82	55.81
0.31	40.07	56.15	53.06
0.00	13.35	54.23	66.67
0.66	68.59	78.11	18.75
0.67	70.06	79.95	18.18
0.59	58.11	71.04	34.78
0.00	4.41	33.84	81.82
0.30	22.74	42.99	55.56
0.46	43.44	72.00	21.62
0.00	25.21	43.85	66.67
0.52	55.22	72.94	20.41
0.65	65.49	78.37	23.38
0.00	13.78	46.16	56.52
0.37	43.36	67.86	55.56
0.23	25.79	61.04	71.79
0.12	18.23	39.50	84.44
0.47	45.99	69.81	44.44
0.00	18.95	45.52	64.71
0.30	35.41	58.08	62.50
0.43	43.86	74.99	47.37
0.32	37.16	65.80	56.25
0.00	7.30	36.27	106.12
0.00	32.30	61.96	55.00
0.46	52.75	67.21	43.24
0.38	39.70	67.19	47.06
0.00	27.02	55.83	61.90
0.91	93.06	94.36	8.33
0.33	52.61	66.02	35.00
0.00	7.98	43.67	86.79
0.30	34.67	52.59	43.75
0.00	14.76	43.91	75.56
0.18	22.79	38.32	55.56
0.00	21.42	57.09	57.14
0.32	39.60	55.54	57.69
0.00	17.46	50.51	73.08
0.23	27.08	50.72	71.64
0.47	65.33	73.65	35.00
0.27	31.50	58.72	62.96
0.35	39.90	61.61	61.54
0.00	22.72	35.77	72.73
0.50	48.22	65.31	46.38
0.19	21.19	68.19	50.00
0.17	28.69	53.43	57.89
0.22	27.15	51.20	63.16
0.26	37.40	45.68	65.75
0.34	32.64	54.41	70.97
0.32	47.25	66.68	48.65
0.00	16.23	41.44	66.67
0.17	20.35	49.45	71.43
0.00	36.19	68.51	38.46
0.00	8.42	41.64	80.95
0.18	38.28	56.62	59.46
0.00	17.08	46.54	76.19
0.26	35.08	55.92	66.67
0.00	9.59	46.63	63.83
0.35	53.03	64.03	39.34
0.18	37.87	56.97	41.10
0.80	83.60	75.00	21.28
0.37	46.21	57.64	48.72
0.30	29.96	60.63	48.98
0.43	45.31	60.09	45.28
0.15	28.18	39.20	57.14
0.35	43.53	78.58	32.00
0.52	56.03	72.48	42.55
0.74	74.83	85.66	17.65
0.00	12.87	58.01	55.17
0.00	12.17	54.28	70.00
0.00	5.81	47.73	85.00
0.21	22.74	58.87	53.06
0.36	41.21	55.31	51.85
0.33	35.34	65.80	56.41
0.32	41.21	66.08	27.59
0.42	52.16	60.16	58.33
0.00	27.05	62.15	66.67
0.58	61.70	71.10	32.00
0.27	32.31	65.27	56.00
0.35	40.65	67.04	51.85
0.51	60.97	62.67	44.44
0.72	73.47	80.48	19.35
0.48	56.26	69.88	46.43
0.29	33.34	63.77	53.85
0.32	34.00	62.76	84.62
0.34	34.74	62.40	80.52
0.52	57.65	75.41	32.84
0.68	72.92	72.64	25.64
0.00	23.69	64.73	61.54
0.24	34.06	59.00	59.09
0.43	51.39	70.49	40.00
0.50	52.09	77.78	35.96
0.42	46.75	70.22	37.04
0.42	45.31	65.63	45.95
0.56	62.27	73.45	38.36
0.81	86.59	85.71	17.02
0.51	56.38	65.19	47.06
0.31	42.15	62.21	47.76
0.69	74.15	78.38	30.30
0.74	78.39	85.41	20.00
0.45	49.41	67.59	52.38
0.56	60.90	78.25	27.69
0.80	79.40	90.45	11.76
0.50	47.35	73.81	40.00
0.00	16.02	48.67	58.33
0.46	47.63	58.26	51.85
0.26	35.53	60.81	57.14
0.00	6.45	37.05	70.00
0.42	47.00	73.25	33.33
0.26	33.51	57.18	47.46
0.00	29.29	62.47	75.00
0.40	43.77	44.03	60.38
0.53	68.99	85.81	21.43
0.35	47.17	70.96	48.57
0.21	32.65	49.65	60.61
0.47	58.11	68.61	44.90
0.52	54.61	80.48	28.57
0.52	57.07	68.06	42.11
0.00	9.01	60.52	78.26
0.27	41.20	75.87	60.38
0.00	18.53	49.57	60.38
0.40	56.96	74.03	48.65
0.00	11.55	43.15	83.72
0.21	30.75	48.77	64.29
0.00	21.97	63.32	77.78
0.41	44.81	61.02	45.28
0.31	28.43	50.71	75.86
0.37	41.90	58.52	51.43
0.27	27.08	50.22	53.57
0.32	38.28	61.73	44.44
0.39	48.48	62.64	46.51
0.37	45.55	51.59	44.44
0.00	18.15	52.67	50.00
0.41	41.35	51.33	50.00
0.00	35.08	45.53	50.00
0.00	38.71	61.28	27.59
0.28	38.17	55.42	40.62
0.64	72.65	83.33	13.79
0.46	49.82	76.34	47.62
0.36	44.43	55.78	27.27
0.31	45.37	74.04	32.26
0.18	24.82	47.33	57.14
0.27	42.05	60.86	27.91
0.43	50.10	67.67	51.43
0.33	39.90	69.53	44.07
0.16	22.48	59.12	55.17
0.30	41.95	66.96	41.18
0.96	96.22	86.01	12.50
0.44	55.96	58.33	50.00
0.54	61.53	68.68	37.50
0.59	65.23	86.99	17.14
0.17	27.72	62.44	62.75
0.21	32.69	58.70	71.79
0.00	14.38	49.34	76.00
0.47	43.82	64.09	45.45
0.42	46.09	61.66	40.00
0.54	65.23	77.03	43.30
0.41	52.66	70.88	48.28
0.50	53.87	70.46	38.30
0.41	38.75	58.89	56.00
0.17	26.04	58.19	62.22
0.37	44.63	64.62	39.08
0.00	27.87	55.58	58.46
0.35	40.04	64.12	47.06
0.47	45.03	56.14	42.31
0.37	43.62	58.60	55.56
0.30	44.87	63.70	41.98
0.34	49.30	64.23	36.36
0.65	63.67	80.94	24.00
0.23	36.00	60.24	55.56
0.00	15.64	42.17	76.92
0.26	34.58	61.36	49.06
0.40	49.22	70.63	38.71
0.17	24.20	55.76	67.53
0.43	50.24	72.96	40.00
0.00	35.36	84.64	20.00
0.54	62.26	75.79	35.09
0.70	72.35	77.17	20.00
0.43	49.18	67.26	40.00
0.00	40.13	76.16	47.62
0.34	49.71	60.29	43.24
0.38	40.98	65.43	59.46
0.00	7.81	34.66	100.00
0.51	54.03	77.81	35.29
0.34	44.12	67.43	31.58
0.66	65.44	68.83	42.31
0.23	30.80	63.71	28.07
0.72	73.40	80.96	10.34
0.31	36.87	64.32	62.30
0.82	84.14	89.69	12.12
0.54	56.09	74.35	32.94
0.33	38.69	72.46	51.43
0.28	41.56	66.02	49.28
0.35	43.90	68.24	44.83
0.00	20.76	64.63	58.33
0.59	65.57	66.49	46.88
0.00	27.89	63.70	58.82
0.25	34.03	64.17	55.38
0.42	55.44	68.46	41.86
0.40	44.22	72.87	38.71
1.00	100.00	100.00	0.00
0.38	47.58	57.39	57.63
0.63	67.63	81.20	22.22
0.16	22.24	51.11	54.84
0.80	84.52	92.87	9.84
0.37	44.28	66.75	33.33
0.21	27.97	55.66	72.41
0.29	34.96	57.25	85.00
0.00	7.94	46.70	55.17
0.34	40.10	66.62	19.61
0.10	15.71	56.95	84.06
0.10	12.49	56.16	98.04
0.00	12.15	54.49	130.43
0.00	14.13	43.48	14.29
0.21	26.38	61.27	73.17
0.00	6.64	52.43	59.57
0.26	27.04	63.36	77.27
0.43	46.46	68.02	49.35
0.72	72.01	77.68	18.18
0.68	68.87	77.42	21.82
0.00	20.20	53.85	73.68
0.52	52.18	79.19	34.92
0.24	30.86	55.21	54.05
0.38	50.28	73.06	41.94
0.36	40.44	64.36	42.31
0.50	55.22	58.48	49.12
0.54	57.74	77.77	36.36
1.00	100.00	100.00	0.00
0.00	21.93	56.48	53.33
0.48	48.85	61.14	37.29
0.67	68.64	79.54	30.00
0.35	36.15	65.95	34.48
0.34	47.19	56.06	47.06
0.29	40.66	66.69	48.65
0.00	14.56	42.60	75.68
