BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.33	46.55	68.84	51.28
0.21	28.49	52.81	72.00
0.57	53.32	72.68	36.36
0.29	35.13	58.54	40.00
0.74	79.38	87.03	20.62
0.00	17.49	58.09	75.86
0.62	70.91	84.28	38.30
0.41	37.27	59.59	56.00
0.17	26.09	62.44	66.67
0.46	51.99	67.40	41.38
0.00	27.27	54.82	61.54
0.41	47.56	75.18	43.14
0.59	56.47	70.01	26.92
0.46	52.93	66.73	51.39
0.22	32.19	61.12	39.51
0.65	72.46	77.19	24.24
0.30	31.29	62.62	68.00
0.29	40.64	64.89	47.22
0.00	15.07	42.02	76.92
0.38	43.60	67.00	37.74
0.35	43.74	66.42	45.16
0.24	35.17	61.34	57.14
0.39	48.27	72.69	43.08
0.00	19.00	63.18	40.00
0.59	65.26	69.98	35.09
0.84	83.39	82.79	13.33
0.43	49.18	67.58	40.00
0.00	40.13	76.16	47.62
0.27	40.86	62.50	37.84
0.22	21.85	61.02	70.27
0.00	19.36	44.09	60.00
0.51	53.19	76.69	41.18
0.33	40.64	65.95	42.11
0.60	65.36	78.93	38.46
0.36	47.97	70.62	35.09
0.90	90.25	94.31	3.45
0.32	44.13	74.76	42.62
0.70	86.40	74.37	36.36
0.72	74.83	83.51	16.47
0.72	82.61	85.45	28.57
0.42	50.59	70.98	43.48
0.69	74.40	75.51	27.59
0.76	80.03	88.71	8.33
0.63	68.93	78.45	28.12
0.00	33.03	69.57	23.53
0.20	27.76	70.10	49.23
0.51	61.00	67.95	46.51
0.33	33.60	66.77	45.16
0.53	52.66	77.64	32.00
0.32	42.83	55.31	61.02
0.30	43.79	76.14	33.33
0.27	32.87	57.23	67.74
0.64	66.65	79.65	26.23
0.27	36.72	48.44	48.48
0.25	30.12	62.24	68.97
0.00	7.73	47.71	115.00
0.00	6.85	46.18	62.07
0.51	54.15	73.50	19.61
0.00	10.91	57.61	86.96
0.20	28.96	57.81	82.35
0.00	9.64	57.57	130.43
0.00	14.13	43.48	14.29
0.00	16.47	53.93	87.80
0.00	11.50	63.75	55.32
0.23	24.21	60.88	90.91
0.55	56.35	72.37	44.16
0.84	82.82	83.33	18.18
0.76	77.53	89.58	10.91
0.00	35.74	59.48	52.63
0.45	45.90	78.59	41.27
0.19	21.51	53.29	59.46
0.44	45.17	71.65	38.71
0.43	46.94	68.17	40.38
0.48	56.06	61.87	45.61
0.56	59.25	82.15	30.30
1.00	100.00	100.00	0.00
0.00	10.94	60.92	66.67
0.34	41.03	57.06	47.46
0.62	61.70	78.21	33.33
0.29	36.14	57.36	55.17
0.34	47.03	55.90	47.06
0.51	59.17	74.26	37.84
0.24	23.59	49.82	70.27
0.60	61.15	76.20	34.00
0.44	48.48	69.24	49.18
0.00	16.94	63.80	78.57
0.74	73.97	80.27	20.00
0.24	33.31	67.02	44.07
0.00	27.05	72.69	42.86
0.00	15.00	53.98	57.69
0.49	47.85	73.38	43.33
0.28	30.51	57.60	62.69
0.12	14.86	51.50	72.73
0.10	16.62	53.64	73.42
0.00	29.21	58.88	44.44
0.43	44.98	59.66	45.98
0.45	49.32	67.00	50.38
0.24	37.43	73.58	44.44
0.62	57.59	74.63	28.57
0.42	44.55	83.10	24.39
0.27	33.89	65.86	59.65
0.39	44.42	69.61	46.15
0.00	19.29	61.46	50.00
0.61	72.50	74.09	20.00
0.00	4.99	34.48	65.22
0.31	37.71	60.03	37.50
0.00	6.14	37.65	88.24
0.19	22.59	61.52	63.41
0.23	37.20	70.32	58.18
0.51	60.57	69.00	48.35
0.39	42.79	59.30	51.85
0.46	50.76	62.47	50.00
0.39	45.92	72.12	44.94
0.47	57.29	79.78	21.62
0.61	68.43	72.20	34.78
0.27	44.00	67.39	65.06
0.45	52.28	61.95	55.67
0.16	23.50	65.18	56.52
0.00	24.26	71.45	56.25
0.00	16.26	39.51	69.57
0.67	69.68	84.73	21.43
0.19	24.73	56.88	114.29
0.55	50.90	72.53	35.00
0.55	60.28	68.89	33.33
0.17	18.20	67.05	46.67
0.00	22.22	44.87	73.17
0.46	52.81	73.99	30.00
0.78	82.32	91.86	11.11
0.29	37.87	57.02	50.00
0.53	54.29	70.06	47.37
0.51	53.09	66.90	34.04
0.00	9.54	53.70	66.67
0.31	40.17	58.07	57.14
0.32	45.43	67.81	48.65
0.34	39.54	55.56	47.37
0.21	27.82	65.06	84.21
0.38	49.00	63.04	47.62
0.78	71.76	85.80	20.00
0.00	19.49	32.45	55.56
0.41	41.28	70.18	36.00
0.48	58.17	63.95	45.83
0.70	80.14	73.59	37.04
0.00	22.09	54.11	50.00
0.37	42.17	59.79	50.00
0.50	59.67	64.98	38.46
0.00	21.63	41.96	77.78
0.33	40.90	59.70	52.17
0.30	43.53	72.53	63.64
0.25	38.09	58.32	48.65
0.26	28.98	64.74	52.38
0.00	17.40	41.69	92.31
0.00	10.38	37.73	80.00
0.16	28.09	56.36	81.82
0.26	32.55	68.36	57.14
0.00	9.85	33.43	73.68
0.39	43.04	66.45	40.00
0.00	15.07	48.86	55.17
0.78	81.38	79.84	23.26
0.80	77.72	68.49	17.39
0.53	58.77	81.50	20.00
0.00	14.00	50.23	63.64
0.00	11.29	45.48	66.67
0.00	14.93	50.37	50.98
0.73	76.72	76.43	20.69
0.28	37.95	64.26	47.89
0.32	35.56	77.44	37.50
0.54	58.80	62.61	46.15
0.00	9.58	46.50	69.23
0.22	27.25	55.58	60.27
0.47	59.84	80.16	23.53
0.54	58.87	83.74	24.62
0.23	28.22	51.37	70.59
0.11	14.96	48.36	95.08
0.00	9.57	41.68	77.27
0.65	63.82	70.72	28.57
0.00	8.52	47.03	75.86
