BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	16.54	47.04	50.00
0.45	46.04	59.42	54.17
0.28	30.79	59.09	62.50
0.40	42.89	54.28	41.38
0.44	50.07	63.39	40.62
0.61	67.74	82.10	20.69
0.00	34.62	70.01	47.62
0.40	43.80	49.43	31.82
0.48	55.27	87.20	19.35
0.18	22.54	51.32	61.90
0.40	47.18	58.96	37.21
0.62	70.40	76.46	45.71
0.40	56.87	74.07	50.85
0.42	46.20	65.23	48.28
0.75	77.04	84.16	23.53
0.82	77.11	86.35	25.00
0.75	83.94	86.61	14.29
0.51	58.52	64.51	43.75
0.45	57.21	67.90	28.57
0.45	50.09	76.32	47.06
0.40	51.47	72.21	41.03
0.31	39.15	57.62	68.00
0.85	86.48	91.23	9.09
0.50	53.42	69.52	26.67
0.70	81.17	87.12	22.68
0.43	42.98	68.99	48.28
0.70	77.66	90.40	34.04
0.67	67.83	82.21	32.00
0.26	39.52	64.21	62.22
0.54	59.78	69.15	36.78
0.00	36.17	56.84	58.46
0.56	63.35	77.63	27.45
0.60	61.69	68.70	30.77
0.53	60.12	68.89	45.83
0.34	41.18	68.38	34.57
0.67	76.41	78.82	18.18
0.41	46.88	65.32	52.00
0.28	46.03	63.09	50.00
0.00	14.75	42.73	76.92
0.37	48.74	59.07	41.51
0.36	48.09	53.84	51.61
0.23	31.29	61.73	57.14
0.44	55.81	72.06	40.00
0.00	14.06	64.80	60.00
0.54	60.22	69.53	38.60
0.84	83.39	82.79	13.33
0.47	55.92	73.14	31.11
0.00	40.13	76.16	47.62
0.26	39.67	60.22	43.24
0.53	57.59	74.97	54.05
0.00	24.45	56.00	60.00
0.50	56.58	79.12	41.18
0.00	14.95	60.98	73.68
0.72	78.12	82.61	38.46
0.68	75.37	78.83	31.58
1.00	100.00	100.00	0.00
0.62	70.80	87.29	16.39
0.90	92.13	86.65	18.18
0.57	61.58	77.10	32.94
0.41	48.34	65.79	62.86
0.58	64.11	78.16	31.88
0.63	71.06	74.13	24.14
0.63	66.06	67.40	33.33
0.40	50.88	69.24	50.00
0.00	33.03	69.57	23.53
0.18	24.06	67.53	61.54
0.53	72.12	70.24	46.51
0.46	51.18	78.00	25.81
0.53	52.66	77.64	32.00
0.45	52.70	59.39	57.63
0.55	62.23	78.89	33.33
0.51	61.96	67.63	32.26
0.64	64.51	79.65	26.23
0.36	46.53	66.52	36.36
0.28	40.22	65.73	65.52
0.00	22.84	59.41	95.00
0.23	28.70	56.49	41.38
0.64	63.56	79.18	11.76
0.20	23.82	61.56	78.26
0.13	16.87	57.65	90.20
0.22	30.78	65.72	104.35
0.00	14.13	43.48	14.29
0.29	40.03	67.64	43.90
0.00	11.53	63.56	68.09
0.22	23.83	62.06	90.91
0.56	57.22	69.92	46.75
0.84	82.82	83.33	18.18
0.60	60.60	74.25	47.27
0.00	35.74	59.48	52.63
0.50	59.71	76.45	31.75
0.00	20.53	50.18	59.46
0.43	43.08	73.30	35.48
0.50	54.55	65.78	42.31
0.39	40.52	61.19	59.65
